2015-04-15 01:41:29,666 ERROR RAW:3445
2015-04-15 01:41:29,869 ERROR RAW:3446
2015-04-15 01:41:30,073 ERROR RAW:3446
2015-04-15 01:41:30,276 ERROR RAW:3446
2015-04-15 01:41:30,478 ERROR RAW:3446
2015-04-15 01:41:30,682 ERROR RAW:3447
2015-04-15 01:41:30,885 ERROR RAW:3447
2015-04-15 01:41:31,094 ERROR RAW:3447
2015-04-15 01:41:31,301 ERROR RAW:3447
2015-04-15 01:41:31,508 ERROR RAW:3446
2015-04-15 01:41:31,712 ERROR RAW:3448
2015-04-15 01:41:31,920 ERROR RAW:3447
2015-04-15 01:41:32,125 ERROR RAW:3447
2015-04-15 01:41:32,330 ERROR RAW:3447
2015-04-15 01:41:32,536 ERROR RAW:3447
2015-04-15 01:41:32,744 ERROR RAW:3447
2015-04-15 01:41:32,949 ERROR RAW:3447
2015-04-15 01:41:33,154 ERROR RAW:3446
2015-04-15 01:41:33,360 ERROR RAW:3447
2015-04-15 01:41:33,572 ERROR RAW:3446
2015-04-15 01:41:33,779 ERROR RAW:3447
2015-04-15 01:41:33,985 ERROR RAW:3447
2015-04-15 01:41:34,198 ERROR RAW:3448
2015-04-15 01:41:34,408 ERROR RAW:3448
2015-04-15 01:41:35,119 ERROR RAW:3448
2015-04-15 01:41:35,331 ERROR RAW:3443
2015-04-15 01:41:35,541 ERROR RAW:3295
2015-04-15 01:41:35,748 ERROR RAW:3289
2015-04-15 01:41:35,956 ERROR RAW:3288
2015-04-15 01:41:36,171 ERROR RAW:3288
2015-04-15 01:41:36,382 ERROR RAW:3289
2015-04-15 01:41:36,593 ERROR RAW:3289
2015-04-15 01:41:36,812 ERROR RAW:3289
2015-04-15 01:41:37,022 ERROR RAW:3288
2015-04-15 01:41:37,230 ERROR RAW:3286
2015-04-15 01:41:37,440 ERROR RAW:3285
2015-04-15 01:41:37,648 ERROR RAW:3280
2015-04-15 01:41:37,863 ERROR RAW:3045
2015-04-15 01:41:38,072 ERROR RAW:3045
2015-04-15 01:41:38,279 ERROR RAW:3045
2015-04-15 01:41:38,488 ERROR RAW:3045
2015-04-15 01:41:38,694 ERROR RAW:3201
2015-04-15 01:41:38,900 ERROR RAW:3286
2015-04-15 01:41:39,108 ERROR RAW:3287
2015-04-15 01:41:39,322 ERROR RAW:3287
2015-04-15 01:41:39,532 ERROR RAW:3287
2015-04-15 01:41:39,739 ERROR RAW:3287
2015-04-15 01:41:39,947 ERROR RAW:3039
2015-04-15 01:41:40,158 ERROR RAW:2971
2015-04-15 01:41:40,366 ERROR RAW:2971
2015-04-15 01:41:40,580 ERROR RAW:2971
2015-04-15 01:41:40,791 ERROR RAW:2971
2015-04-15 01:41:41,003 ERROR RAW:3264
2015-04-15 01:41:41,214 ERROR RAW:3283
2015-04-15 01:41:41,425 ERROR RAW:3285
2015-04-15 01:41:41,634 ERROR RAW:3285
2015-04-15 01:41:41,844 ERROR RAW:3285
2015-04-15 01:41:42,072 ERROR RAW:3285
2015-04-15 01:41:42,305 ERROR RAW:3237
2015-04-15 01:41:42,520 ERROR RAW:2957
2015-04-15 01:41:42,736 ERROR RAW:2933
2015-04-15 01:41:42,970 ERROR RAW:2933
2015-04-15 01:41:43,189 ERROR RAW:2933
2015-04-15 01:41:43,405 ERROR RAW:3105
2015-04-15 01:41:43,639 ERROR RAW:3279
2015-04-15 01:41:43,852 ERROR RAW:3284
2015-04-15 01:41:44,071 ERROR RAW:3285
2015-04-15 01:41:44,285 ERROR RAW:3287
2015-04-15 01:41:44,499 ERROR RAW:3288
2015-04-15 01:41:44,714 ERROR RAW:3287
2015-04-15 01:41:44,927 ERROR RAW:3287
2015-04-15 01:41:45,137 ERROR RAW:3287
2015-04-15 01:41:45,353 ERROR RAW:3287
2015-04-15 01:41:45,567 ERROR RAW:3288
2015-04-15 01:41:45,799 ERROR RAW:3287
2015-04-15 01:41:46,014 ERROR RAW:3286
2015-04-15 01:41:46,247 ERROR RAW:3285
2015-04-15 01:41:46,482 ERROR RAW:3286
2015-04-15 01:41:46,695 ERROR RAW:3286
2015-04-15 01:41:46,915 ERROR RAW:3286
