2015-04-15 01:32:03,467 ERROR RAW:3449
2015-04-15 01:32:03,467 ERROR RAW:3449
2015-04-15 01:32:03,467 ERROR RAW:3449
2015-04-15 01:32:03,672 ERROR RAW:3450
2015-04-15 01:32:03,672 ERROR RAW:3450
2015-04-15 01:32:03,672 ERROR RAW:3450
2015-04-15 01:32:03,874 ERROR RAW:3450
2015-04-15 01:32:03,874 ERROR RAW:3450
2015-04-15 01:32:03,874 ERROR RAW:3450
2015-04-15 01:32:04,077 ERROR RAW:3450
2015-04-15 01:32:04,077 ERROR RAW:3450
2015-04-15 01:32:04,077 ERROR RAW:3450
2015-04-15 01:32:04,280 ERROR RAW:3450
2015-04-15 01:32:04,280 ERROR RAW:3450
2015-04-15 01:32:04,280 ERROR RAW:3450
2015-04-15 01:32:04,488 ERROR RAW:3450
2015-04-15 01:32:04,488 ERROR RAW:3450
2015-04-15 01:32:04,488 ERROR RAW:3450
2015-04-15 01:32:04,698 ERROR RAW:3451
2015-04-15 01:32:04,698 ERROR RAW:3451
2015-04-15 01:32:04,698 ERROR RAW:3451
2015-04-15 01:32:04,908 ERROR RAW:3452
2015-04-15 01:32:04,908 ERROR RAW:3452
2015-04-15 01:32:04,908 ERROR RAW:3452
2015-04-15 01:32:05,116 ERROR RAW:3453
2015-04-15 01:32:05,116 ERROR RAW:3453
2015-04-15 01:32:05,116 ERROR RAW:3453
2015-04-15 01:32:05,323 ERROR RAW:3453
2015-04-15 01:32:05,323 ERROR RAW:3453
2015-04-15 01:32:05,323 ERROR RAW:3453
2015-04-15 01:32:05,529 ERROR RAW:3453
2015-04-15 01:32:05,529 ERROR RAW:3453
2015-04-15 01:32:05,529 ERROR RAW:3453
2015-04-15 01:32:05,739 ERROR RAW:3453
2015-04-15 01:32:05,739 ERROR RAW:3453
2015-04-15 01:32:05,739 ERROR RAW:3453
2015-04-15 01:32:05,945 ERROR RAW:3453
2015-04-15 01:32:05,945 ERROR RAW:3453
2015-04-15 01:32:05,945 ERROR RAW:3453
2015-04-15 01:32:06,152 ERROR RAW:3452
2015-04-15 01:32:06,152 ERROR RAW:3452
2015-04-15 01:32:06,152 ERROR RAW:3452
2015-04-15 01:32:06,362 ERROR RAW:3452
2015-04-15 01:32:06,362 ERROR RAW:3452
2015-04-15 01:32:06,362 ERROR RAW:3452
2015-04-15 01:32:06,570 ERROR RAW:3451
2015-04-15 01:32:06,570 ERROR RAW:3451
2015-04-15 01:32:06,570 ERROR RAW:3451
2015-04-15 01:32:06,775 ERROR RAW:3451
2015-04-15 01:32:06,775 ERROR RAW:3451
2015-04-15 01:32:06,775 ERROR RAW:3451
2015-04-15 01:32:06,982 ERROR RAW:3451
2015-04-15 01:32:06,982 ERROR RAW:3451
2015-04-15 01:32:06,982 ERROR RAW:3451
2015-04-15 01:32:07,190 ERROR RAW:3452
2015-04-15 01:32:07,190 ERROR RAW:3452
2015-04-15 01:32:07,190 ERROR RAW:3452
2015-04-15 01:32:07,403 ERROR RAW:3451
2015-04-15 01:32:07,403 ERROR RAW:3451
2015-04-15 01:32:07,403 ERROR RAW:3451
2015-04-15 01:32:07,611 ERROR RAW:3450
2015-04-15 01:32:07,611 ERROR RAW:3450
2015-04-15 01:32:07,611 ERROR RAW:3450
2015-04-15 01:32:07,817 ERROR RAW:3450
2015-04-15 01:32:07,817 ERROR RAW:3450
2015-04-15 01:32:07,817 ERROR RAW:3450
2015-04-15 01:32:08,023 ERROR RAW:3451
2015-04-15 01:32:08,023 ERROR RAW:3451
2015-04-15 01:32:08,023 ERROR RAW:3451
2015-04-15 01:32:08,231 ERROR RAW:3451
2015-04-15 01:32:08,231 ERROR RAW:3451
2015-04-15 01:32:08,231 ERROR RAW:3451
2015-04-15 01:32:08,938 ERROR RAW:3450
2015-04-15 01:32:08,938 ERROR RAW:3450
2015-04-15 01:32:08,938 ERROR RAW:3450
2015-04-15 01:32:09,146 ERROR RAW:3447
2015-04-15 01:32:09,146 ERROR RAW:3447
2015-04-15 01:32:09,146 ERROR RAW:3447
2015-04-15 01:32:09,355 ERROR RAW:3301
2015-04-15 01:32:09,355 ERROR RAW:3301
2015-04-15 01:32:09,355 ERROR RAW:3301
2015-04-15 01:32:09,562 ERROR RAW:3297
2015-04-15 01:32:09,562 ERROR RAW:3297
2015-04-15 01:32:09,562 ERROR RAW:3297
2015-04-15 01:32:09,769 ERROR RAW:3296
2015-04-15 01:32:09,769 ERROR RAW:3296
2015-04-15 01:32:09,769 ERROR RAW:3296
2015-04-15 01:32:09,982 ERROR RAW:3294
2015-04-15 01:32:09,982 ERROR RAW:3294
2015-04-15 01:32:09,982 ERROR RAW:3294
2015-04-15 01:32:10,194 ERROR RAW:3294
2015-04-15 01:32:10,194 ERROR RAW:3294
2015-04-15 01:32:10,194 ERROR RAW:3294
2015-04-15 01:32:10,406 ERROR RAW:3292
2015-04-15 01:32:10,406 ERROR RAW:3292
2015-04-15 01:32:10,406 ERROR RAW:3292
2015-04-15 01:32:10,614 ERROR RAW:3184
2015-04-15 01:32:10,614 ERROR RAW:3184
2015-04-15 01:32:10,614 ERROR RAW:3184
2015-04-15 01:32:10,826 ERROR RAW:2976
2015-04-15 01:32:10,826 ERROR RAW:2976
2015-04-15 01:32:10,826 ERROR RAW:2976
2015-04-15 01:32:11,035 ERROR RAW:2932
2015-04-15 01:32:11,035 ERROR RAW:2932
2015-04-15 01:32:11,035 ERROR RAW:2932
2015-04-15 01:32:11,247 ERROR RAW:2916
2015-04-15 01:32:11,247 ERROR RAW:2916
2015-04-15 01:32:11,247 ERROR RAW:2916
2015-04-15 01:32:11,452 ERROR RAW:2916
2015-04-15 01:32:11,452 ERROR RAW:2916
2015-04-15 01:32:11,452 ERROR RAW:2916
2015-04-15 01:32:11,661 ERROR RAW:2916
2015-04-15 01:32:11,661 ERROR RAW:2916
2015-04-15 01:32:11,661 ERROR RAW:2916
2015-04-15 01:32:11,867 ERROR RAW:2916
2015-04-15 01:32:11,867 ERROR RAW:2916
2015-04-15 01:32:11,867 ERROR RAW:2916
2015-04-15 01:32:12,080 ERROR RAW:3245
2015-04-15 01:32:12,080 ERROR RAW:3245
2015-04-15 01:32:12,080 ERROR RAW:3245
2015-04-15 01:32:12,287 ERROR RAW:3289
2015-04-15 01:32:12,287 ERROR RAW:3289
2015-04-15 01:32:12,287 ERROR RAW:3289
2015-04-15 01:32:12,493 ERROR RAW:3290
2015-04-15 01:32:12,493 ERROR RAW:3290
2015-04-15 01:32:12,493 ERROR RAW:3290
2015-04-15 01:32:12,701 ERROR RAW:3295
2015-04-15 01:32:12,701 ERROR RAW:3295
2015-04-15 01:32:12,701 ERROR RAW:3295
2015-04-15 01:32:12,915 ERROR RAW:3295
2015-04-15 01:32:12,915 ERROR RAW:3295
2015-04-15 01:32:12,915 ERROR RAW:3295
2015-04-15 01:32:13,125 ERROR RAW:3294
2015-04-15 01:32:13,125 ERROR RAW:3294
2015-04-15 01:32:13,125 ERROR RAW:3294
2015-04-15 01:32:13,338 ERROR RAW:3289
2015-04-15 01:32:13,338 ERROR RAW:3289
2015-04-15 01:32:13,338 ERROR RAW:3289
2015-04-15 01:32:13,553 ERROR RAW:3025
2015-04-15 01:32:13,553 ERROR RAW:3025
2015-04-15 01:32:13,553 ERROR RAW:3025
2015-04-15 01:32:13,764 ERROR RAW:2935
2015-04-15 01:32:13,764 ERROR RAW:2935
2015-04-15 01:32:13,764 ERROR RAW:2935
2015-04-15 01:32:13,980 ERROR RAW:2916
2015-04-15 01:32:13,980 ERROR RAW:2916
2015-04-15 01:32:13,980 ERROR RAW:2916
2015-04-15 01:32:14,194 ERROR RAW:2913
2015-04-15 01:32:14,194 ERROR RAW:2913
2015-04-15 01:32:14,194 ERROR RAW:2913
2015-04-15 01:32:14,412 ERROR RAW:2913
2015-04-15 01:32:14,412 ERROR RAW:2913
2015-04-15 01:32:14,412 ERROR RAW:2913
2015-04-15 01:32:14,626 ERROR RAW:2913
2015-04-15 01:32:14,626 ERROR RAW:2913
2015-04-15 01:32:14,626 ERROR RAW:2913
2015-04-15 01:32:14,833 ERROR RAW:2914
2015-04-15 01:32:14,833 ERROR RAW:2914
2015-04-15 01:32:14,833 ERROR RAW:2914
2015-04-15 01:32:15,046 ERROR RAW:3285
2015-04-15 01:32:15,046 ERROR RAW:3285
2015-04-15 01:32:15,046 ERROR RAW:3285
2015-04-15 01:32:15,257 ERROR RAW:3289
2015-04-15 01:32:15,257 ERROR RAW:3289
2015-04-15 01:32:15,257 ERROR RAW:3289
2015-04-15 01:32:15,472 ERROR RAW:3291
2015-04-15 01:32:15,472 ERROR RAW:3291
2015-04-15 01:32:15,472 ERROR RAW:3291
2015-04-15 01:32:15,682 ERROR RAW:3291
2015-04-15 01:32:15,682 ERROR RAW:3291
2015-04-15 01:32:15,682 ERROR RAW:3291
2015-04-15 01:32:15,892 ERROR RAW:3291
2015-04-15 01:32:15,892 ERROR RAW:3291
2015-04-15 01:32:15,892 ERROR RAW:3291
2015-04-15 01:32:16,102 ERROR RAW:3289
2015-04-15 01:32:16,102 ERROR RAW:3289
2015-04-15 01:32:16,102 ERROR RAW:3289
2015-04-15 01:32:16,318 ERROR RAW:3118
2015-04-15 01:32:16,318 ERROR RAW:3118
2015-04-15 01:32:16,318 ERROR RAW:3118
2015-04-15 01:32:16,533 ERROR RAW:2979
2015-04-15 01:32:16,533 ERROR RAW:2979
2015-04-15 01:32:16,533 ERROR RAW:2979
2015-04-15 01:32:16,747 ERROR RAW:2920
2015-04-15 01:32:16,747 ERROR RAW:2920
2015-04-15 01:32:16,747 ERROR RAW:2920
2015-04-15 01:32:16,959 ERROR RAW:2911
2015-04-15 01:32:16,959 ERROR RAW:2911
2015-04-15 01:32:16,959 ERROR RAW:2911
2015-04-15 01:32:17,167 ERROR RAW:2911
2015-04-15 01:32:17,167 ERROR RAW:2911
2015-04-15 01:32:17,167 ERROR RAW:2911
2015-04-15 01:32:17,384 ERROR RAW:2911
2015-04-15 01:32:17,384 ERROR RAW:2911
2015-04-15 01:32:17,384 ERROR RAW:2911
2015-04-15 01:32:17,593 ERROR RAW:2911
2015-04-15 01:32:17,593 ERROR RAW:2911
2015-04-15 01:32:17,593 ERROR RAW:2911
2015-04-15 01:32:17,805 ERROR RAW:3279
2015-04-15 01:32:17,805 ERROR RAW:3279
2015-04-15 01:32:17,805 ERROR RAW:3279
2015-04-15 01:32:18,017 ERROR RAW:3289
2015-04-15 01:32:18,017 ERROR RAW:3289
2015-04-15 01:32:18,017 ERROR RAW:3289
2015-04-15 01:32:18,231 ERROR RAW:3290
2015-04-15 01:32:18,231 ERROR RAW:3290
2015-04-15 01:32:18,231 ERROR RAW:3290
2015-04-15 01:32:18,443 ERROR RAW:3291
2015-04-15 01:32:18,443 ERROR RAW:3291
2015-04-15 01:32:18,443 ERROR RAW:3291
2015-04-15 01:32:18,653 ERROR RAW:3292
2015-04-15 01:32:18,653 ERROR RAW:3292
2015-04-15 01:32:18,653 ERROR RAW:3292
2015-04-15 01:32:18,862 ERROR RAW:3293
2015-04-15 01:32:18,862 ERROR RAW:3293
2015-04-15 01:32:18,862 ERROR RAW:3293
2015-04-15 01:32:19,084 ERROR RAW:3293
2015-04-15 01:32:19,084 ERROR RAW:3293
2015-04-15 01:32:19,084 ERROR RAW:3293
2015-04-15 01:32:19,298 ERROR RAW:3294
2015-04-15 01:32:19,298 ERROR RAW:3294
2015-04-15 01:32:19,298 ERROR RAW:3294
2015-04-15 01:32:19,507 ERROR RAW:3294
2015-04-15 01:32:19,507 ERROR RAW:3294
2015-04-15 01:32:19,507 ERROR RAW:3294
2015-04-15 01:32:19,724 ERROR RAW:3294
2015-04-15 01:32:19,724 ERROR RAW:3294
2015-04-15 01:32:19,724 ERROR RAW:3294
2015-04-15 01:32:19,935 ERROR RAW:3296
2015-04-15 01:32:19,935 ERROR RAW:3296
2015-04-15 01:32:19,935 ERROR RAW:3296
2015-04-15 01:32:20,149 ERROR RAW:3297
2015-04-15 01:32:20,149 ERROR RAW:3297
2015-04-15 01:32:20,149 ERROR RAW:3297
2015-04-15 01:32:20,364 ERROR RAW:3297
2015-04-15 01:32:20,364 ERROR RAW:3297
2015-04-15 01:32:20,364 ERROR RAW:3297
2015-04-15 01:32:20,580 ERROR RAW:3297
2015-04-15 01:32:20,580 ERROR RAW:3297
2015-04-15 01:32:20,580 ERROR RAW:3297
2015-04-15 01:32:21,798 ERROR RAW:3306
2015-04-15 01:32:21,798 ERROR RAW:3306
2015-04-15 01:32:21,798 ERROR RAW:3306
2015-04-15 01:32:22,008 ERROR RAW:3318
2015-04-15 01:32:22,008 ERROR RAW:3318
2015-04-15 01:32:22,008 ERROR RAW:3318
2015-04-15 01:32:22,221 ERROR RAW:3997
2015-04-15 01:32:22,221 ERROR RAW:3997
2015-04-15 01:32:22,221 ERROR RAW:3997
2015-04-15 01:32:22,434 ERROR RAW:4084
2015-04-15 01:32:22,434 ERROR RAW:4084
2015-04-15 01:32:22,434 ERROR RAW:4084
2015-04-15 01:32:22,652 ERROR RAW:4093
2015-04-15 01:32:22,652 ERROR RAW:4093
2015-04-15 01:32:22,652 ERROR RAW:4093
2015-04-15 01:32:22,865 ERROR RAW:4094
2015-04-15 01:32:22,865 ERROR RAW:4094
2015-04-15 01:32:22,865 ERROR RAW:4094
2015-04-15 01:32:23,077 ERROR RAW:4095
2015-04-15 01:32:23,077 ERROR RAW:4095
2015-04-15 01:32:23,077 ERROR RAW:4095
2015-04-15 01:32:23,292 ERROR RAW:4095
2015-04-15 01:32:23,292 ERROR RAW:4095
2015-04-15 01:32:23,292 ERROR RAW:4095
2015-04-15 01:32:23,508 ERROR RAW:4095
2015-04-15 01:32:23,508 ERROR RAW:4095
2015-04-15 01:32:23,508 ERROR RAW:4095
2015-04-15 01:32:23,728 ERROR RAW:4095
2015-04-15 01:32:23,728 ERROR RAW:4095
2015-04-15 01:32:23,728 ERROR RAW:4095
2015-04-15 01:32:23,940 ERROR RAW:4095
2015-04-15 01:32:23,940 ERROR RAW:4095
2015-04-15 01:32:23,940 ERROR RAW:4095
2015-04-15 01:32:24,157 ERROR RAW:4095
2015-04-15 01:32:24,157 ERROR RAW:4095
2015-04-15 01:32:24,157 ERROR RAW:4095
2015-04-15 01:32:24,376 ERROR RAW:4095
2015-04-15 01:32:24,376 ERROR RAW:4095
2015-04-15 01:32:24,376 ERROR RAW:4095
2015-04-15 01:32:24,594 ERROR RAW:4095
2015-04-15 01:32:24,594 ERROR RAW:4095
2015-04-15 01:32:24,594 ERROR RAW:4095
2015-04-15 01:32:24,818 ERROR RAW:4095
2015-04-15 01:32:24,818 ERROR RAW:4095
2015-04-15 01:32:24,818 ERROR RAW:4095
2015-04-15 01:32:25,043 ERROR RAW:4095
2015-04-15 01:32:25,043 ERROR RAW:4095
2015-04-15 01:32:25,043 ERROR RAW:4095
2015-04-15 01:32:25,263 ERROR RAW:4095
2015-04-15 01:32:25,263 ERROR RAW:4095
2015-04-15 01:32:25,263 ERROR RAW:4095
2015-04-15 01:32:25,477 ERROR RAW:4095
2015-04-15 01:32:25,477 ERROR RAW:4095
2015-04-15 01:32:25,477 ERROR RAW:4095
2015-04-15 01:32:25,694 ERROR RAW:4095
2015-04-15 01:32:25,694 ERROR RAW:4095
2015-04-15 01:32:25,694 ERROR RAW:4095
2015-04-15 01:32:25,912 ERROR RAW:4095
2015-04-15 01:32:25,912 ERROR RAW:4095
2015-04-15 01:32:25,912 ERROR RAW:4095
2015-04-15 01:32:26,129 ERROR RAW:4095
2015-04-15 01:32:26,129 ERROR RAW:4095
2015-04-15 01:32:26,129 ERROR RAW:4095
